,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2163,地質計測（株）,4010401017687,東京都,中小企業,,,,,1264,,317,,,,20191202
2164,（株）地層科学研究所,6021001025581,神奈川県,中小企業,,,,,795,,,,,,20191202
2165,（公財）中央温泉研究所,7013305001886,東京都,公益法人,,,,,1038,,206,,,,20191202
2166,（株）中央技研,3011501002869,東京都,中小企業,,,,,871,,,,,,20191202
2167,（株）中研コンサルタント,7120001027809,大阪府,大企業,,,,,183,,182,,,,20191202
2168,（一社）中国建設弘済会,3240005000729,広島県,公益法人,,,,,789,,,,,,20191202
2169,（株）中電シーティーアイ,5180001035980,愛知県,大企業,,,,,1402,-01,,,,,20191202
2170,中部復建（株）,1180001008817,愛知県,中小企業,,,,,241,,,,91,,20191202
2171,蔦井（株）,6180001026269,愛知県,中小企業,,,,,1336,,,,,,20191202
2172,ティーアール・コンサルタント（株）,1030001061806,埼玉県,中小企業,,,,,738,,,,,,20191202
2173,（株）Ｔ・Ｐ・Ｔ,4290001027860,福岡県,中小企業,,,,,1502,,712,,,,20191202
2174,帝人エコ・サイエンス（株）,1010401044536,東京都,中小企業,,,,,569,,,,,,20191202
2175,（株）ＴＴＥＳ,3013201011209,東京都,中小企業,,,,,1202,,,,,,20191202
2176,（株）ディナック中日本,8090001001452,山梨県,中小企業,,,,,1443,,,,,,20191202
2177,（株）テクノス電子企画,8180001031465,愛知県,中小企業,,,,,1404,,,,,,20191202
2178,（株）テクノ中部,4180001006883,愛知県,大企業,,,,,96,,,,,,20191202
2179,電設コンサルタンツ（株）,9010001023230,東京都,中小企業,,,,,158,,,,,,20191202
2180,東亜道路工業（株）,7010401020201,東京都,大企業,,,,,501,,,,,,20191202
2181,（株）東海テクノ,5190001015635,三重県,中小企業,,,,,626,,,,,,20191202
2182,東京テクニカル・サービス（株）,1040001029802,千葉県,中小企業,,,,,718,,,,,,20191202
2183,東興ジオテック（株）,1010401019083,東京都,中小企業,,,,,1285,,,,,,20191202
2184,東芝環境ソリューション（株）,7020001030392,神奈川県,大企業,,,,,719,,305,,,,20191202
2185,東芝デジタルソリューションズ（株）,7010401052137,神奈川県,大企業,,,,,1190,,,,,,20191202
2186,東邦化工建設（株）,1080101006409,静岡県,大企業,,,,,814,,,,,,20191202
2187,（株）東峯技術コンサルタント,5120001085387,大阪府,中小企業,,,,,641,,,,,,20191202
2188,（株）東洋技研,1490001001600,高知県,中小企業,,,,,941,,,,,,20191202
2189,（株）東洋計測リサーチ,4050001015963,茨城県,中小企業,,,,,1504,,,,,,20191202
2190,（株）東洋信号通信社,3020001027946,神奈川県,大企業,,,,,1237,,,,,,20191202
2191,東洋土木技研（株）,4011101014776,東京都,中小企業,,,,,995,,,,,,20191202
2192,東洋メンテナス（株）,9122001008919,大阪府,大企業,,,,,1333,,,,,,20191202
2193,東レテクノ（株）,9160001001386,滋賀県,中小企業,,,,,964,,,,,,20191202
2194,（一財）道路新産業開発機構,3010005003267,東京都,公益法人,,,,,700,,,,,,20191202
2195,東和技術（株）,3010001140642,東京都,中小企業,,,,,752,-01,,,,,20191202
2196,特定非営利活動法人環境技術研究所,7070005003010,群馬県,中小企業,,,,,1483,,,,,,20191202
2197,特定非営利活動法人土砂災害防止広報センター,8010005007651,東京都,中小企業,,,,,950,,,,,,20191202
2198,特定非営利活動法人日本水フォーラム,7010005007413,東京都,中小企業,,,,,968,,,,,,20191202
2199,都市環境整備（株）,2240001021903,広島県,中小企業,,,,,1236,-01,,,,,20191202
2200,（株）都市空間研究所,8010001087251,東京都,中小企業,,,,,1195,,,,,,20191202
2201,（公財）都市計画協会,5010005018899,東京都,公益法人,,,,,1250,,,,,,20191202
2202,都市丸ごとのシミュレーション技術研究組合,7140005024775,兵庫県,中小企業,,,,,1539,-01,731,-03,,,20191202
2203,（一財）都市みらい推進機構,6010005018907,東京都,公益法人,,,,,1092,,,,,,20191202
2204,（一財）土木研究センター,6010505002096,東京都,公益法人,,,,,386,,288,,,,20191202
2205,（株）トラフィックプラス,4290001024577,福岡県,中小企業,,,,,1232,,,,,,20191202
2206,（株）トリオン,5011101058401,東京都,中小企業,,,,,1469,,,,,,20191202
2207,（株）ワイ・シー・イー,4040001073145,千葉県,中小企業,,,,,439,,,,,,20191202
2208,（株）ワイ・テック,3011101037670,東京都,中小企業,,,,,539,,,,,,20191202
2209,（株）ワン・エイティ,4010001032789,東京都,中小企業,,,,,953,,,,,,20191202
2210,（株）野生動物保護管理事務所,1012301006038,東京都,中小企業,,,,,937,,,,,,20191202
2211,（公財）山口県予防保健協会,3250005000190,山口県,公益法人,,,,,918,,,,,,20191202
2212,山田技研（株）,2210001004159,福井県,中小企業,,,,,1412,,,,,,20191202
2213,（株）大和環境分析センター,2220001007243,石川県,中小企業,,,,,820,,,,,,20191202
2214,（株）ユーエヌ土地利用研究所,3120001091494,大阪府,中小企業,,,,,1407,-01,,,,,20191202
2215,Ｕ－Ｌａｎｄｓｃａｐｅ　Ｄｅｓｉｇｎ（株）,9020001091994,神奈川県,中小企業,,,,,1459,,,,,,20191202
2216,ユーロフィン環境総合研究機構（株）,3080401006486,静岡県,中小企業,,,,,1470,,,,,,20191202
2217,ユーロフィン日本総研（株）,6080401003803,静岡県,中小企業,,,,,1148,,533,,,,20191202
2218,ユニコシステム（株）,4210001004272,福井県,中小企業,,,,,1419,-01,,,,,20191202
2219,（株）ユニテックス,2140001079076,大阪府,中小企業,,,,,1169,,,,,,20191202
2220,（株）横河ＮＳエンジニアリング,1050001021106,茨城県,大企業,,,,,440,,,,,,20191202
2221,（株）横河ブリッジ,6040001022645,千葉県,中小企業,,,,,365,,,,,,20191202
2222,（株）吉村伸一流域計画室,7020001036679,神奈川県,中小企業,,,,,1462,,,,,,20191202
2223,（株）四元音響設計事務所,3290801003905,福岡県,中小企業,,,,,1307,,,,,,20191202
2224,アーステクノ（株）,2120101000050,大阪府,中小企業,,,,,,,195,,,,20191202
2225,曙工舎（有）,7270002005121,鳥取県,中小企業,,,,,,,320,,,,20191202
2226,（株）明間ボーリング,7410001005909,秋田県,中小企業,,,,,,,272,,,,20191202
2227,（株）アテック吉村,5120101036083,大阪府,中小企業,,,,,,,141,,,,20191202
