,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1732,（株）アバンアソシエイツ,8011001001383,東京都,中小企業,,,395,-01,1234,-01,,,,,20200115
1733,アビームコンサルティング（株）,8010001085296,東京都,大企業,,,398,,777,,,,,,20200115
1734,（株）アプル総合計画事務所,6010001000430,東京都,中小企業,,,679,-01,1791,-01,,,,,20200115
1735,（株）アプルデザインワークショップ,9010001091343,東京都,中小企業,,,504,,,,,,,,20200115
1736,（株）アベ設計,4021001019346,神奈川県,中小企業,,,518,-01,,,,,,,20200115
1737,（株）天野建築設計事務所,7090001005900,山梨県,中小企業,,,576,,,,,,,,20200115
1738,（株）アミック,6020001036969,神奈川県,中小企業,,,487,,1369,,824,,905,,20200115
1739,（株）アメニティ,9020001022322,神奈川県,中小企業,,,1059,,,,,,,,20200115
1740,（株）雨宮建築設計事務所,8090001000108,山梨県,中小企業,,,514,,,,,,,,20200115
1741,（株）アライ設計,2030001000531,埼玉県,中小企業,,,411,,,,,,,,20200115
1742,（株）新居千秋都市建築設計,1013201003901,東京都,中小企業,,,407,,,,,,,,20200115
1743,（有）アルケドアティス,9090002011103,山梨県,中小企業,,,1229,,,,,,,,20200115
1744,（株）アルセッド建築研究所,1011001001679,東京都,中小企業,,,291,,,,,,,,20200115
1745,（株）アルテップ,5011001027530,東京都,中小企業,,,672,,1022,,,,,,20200115
1746,アルファシステックス（株）,8010001000494,東京都,中小企業,,,895,,894,,,,,,20200115
1747,（株）アレックス,1230001000173,富山県,中小企業,,,342,,,,,,,,20200115
1748,（株）阿波設計事務所,7120001037196,大阪府,大企業,,,69,,,,,,,,20200115
1749,（株）安藤建築設計,3180001054900,愛知県,中小企業,,,359,,,,,,,,20200115
1750,（株）安藤設計,2060001000371,栃木県,中小企業,,,201,,,,,,,,20200115
1751,（株）安藤忠雄建築研究所,3120001060532,大阪府,中小企業,,,236,,,,,,,,20200115
1752,（株）ａｎｄＨＡＮＤ建築設計事務所,5050001033584,茨城県,中小企業,,,738,,,,,,,,20200115
1753,（株）ＥＲＩソリューション,7010401042600,東京都,中小企業,,,113,-01,794,-01,830,-01,,,20200115
1754,（株）イーイー設計,4011101041721,東京都,中小企業,,,665,,,,,,,,20200115
1755,（株）池澤設計,2060002001063,栃木県,中小企業,,,472,,,,,,,,20200115
1756,（株）池下設計,4011301000568,東京都,大企業,,,19,,,,,,,,20200115
1757,（株）池田建築設計事務所,6080001000333,静岡県,中小企業,,,126,,,,,,,,20200115
1758,（株）イケダ設計事務所,3060001011946,栃木県,中小企業,,,683,,,,,,,,20200115
