,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2317,（株）国際建設技術研究所,8120001043243,大阪府,中小企業,,,,, 749, ,,,,,20200115
2318,（一財）国際臨海開発研究センター,4010405010523,東京都,公益法人,,,,, 729, ,,,,,20200115
2319,（一財）国土技術研究センター,4010405000185,東京都,公益法人,,,,, 168, , 517, ,,,20200115
2320,国立大学法人熊本大学,2330005002106,熊本県,大企業,,,,,1438, ,,,,,20200115
2321,コスモ技研（株）,8120001043276,大阪府,中小企業,,,,, 620, ,,,,,20200115
2322,（株）コベルコ科研,8140001007717,兵庫県,大企業,,,,, 769, , 349, ,,,20200115
2323,（株）駒井ハルテック,2120001028927,大阪府,大企業,,,,, 402, ,,,,,20200115
2324,（株）コムテック地域工学研究所,6010401010475,東京都,中小企業,,,,,1164, ,,,,,20200115
2325,（株）コルバック,6010001088862,東京都,中小企業,,,,,1002, ,,,,,20200115
2326,前田道路（株）,6010701009184,東京都,中小企業,,,,,1039, ,,,,,20200115
2327,松阪鑿泉（株）,3190001010563,三重県,中小企業,,,,,1377, , 165, ,,,20200115
2328,三浦工業（株）,7500001003977,愛媛県,大企業,,,,, 731, ,,,,,20200115
2329,（一財）三重県環境保全事業団,6190005000517,三重県,公益法人,,,,, 724, ,,,,,20200115
2330,ミサワ環境技術（株）,1240001040912,広島県,中小企業,,,,,1613, ,,,,,20200115
2331,独立行政法人水資源機構,6030005001745,埼玉県,大企業,,,,, 394, ,,,,,20200115
2332,（株）三井Ｅ＆Ｓテクニカルリサーチ,1260001022306,岡山県,中小企業,,,,, 877, , 528, ,,,20200115
2333,（株）三井Ｅ＆Ｓ鉄構エンジニアリング,8040001073133,千葉県,中小企業,,,,,1114, ,,,,,20200115
2334,三菱重工機械システム（株）,2140001013316,兵庫県,大企業,,,,,1267, ,,,,,20200115
2335,宮地エンジニアリング（株）,3010001084864,東京都,中小企業,,,,,1022, ,,,,,20200115
2336,ムラタ計測器サービス（株）,2020001008096,神奈川県,中小企業,,,,, 430, ,,,,,20200115
2337,（株）ＭＥＬＯＮ．ＰＡＲＴＮＥＲ,2290001077759,福岡県,中小企業,,,,,1653, , 751, ,,,20200115
2338,（株）モラルスマネジメント,8140001026782,兵庫県,中小企業,,,,,1608,-01,,,,,20200115
2339,（株）森本組,7120001106637,大阪府,中小企業,,,,,1268, ,,,,,20200115
2340,（有）永井設計,2030002051177,埼玉県,中小企業,,,,,1621, ,,,,,20200115
2341,（株）中日本コンサルタント,3080001003875,静岡県,中小企業,,,,, 808, , 110, ,,,20200115
2342,（株）ナカボーテック,7010001053015,東京都,大企業,,,,, 721, ,,,,,20200115
2343,名古屋通信工業（株）,3180001031825,愛知県,中小企業,,,,,1378, ,,,,,20200115
2344,（株）西日本科学技術研究所,8490001001726,高知県,中小企業,,,,, 458, ,,,,,20200115
2345,西日本高速道路（株）,3120001112341,大阪府,大企業,,,,, 395, , 731, , 751, ,20200115
2346,（株）西日本通商,3290001065655,福岡県,中小企業,,,,,1654, , 752, ,,,20200115
2347,（株）西日本流体技研,3310001006466,長崎県,中小企業,,,,,1322, ,,,,,20200115
2348,（株）ニシハラ,8290001019326,福岡県,中小企業,,,,,1543, , 668, ,,,20200115
2349,（株）ＮＩＣＨＩＪＯ,7430001020971,北海道,大企業,,,,,1406, ,,,,,20200115
2350,（株）ニチゾウテック,6120001027941,大阪府,大企業,,,,, 429, ,,,,,20200115
2351,（株）日橋コンサルタント,2260001016158,岡山県,中小企業,,,,, 897, ,,,,,20200115
2352,（株）ニック環境システム,5180001022533,愛知県,中小企業,,,,,1485, ,,,,,20200115
2353,（株）日工技建,4011101025484,東京都,中小企業,,,,, 706, ,,,,,20200115
