,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_technical_score,bridgemaintenance_score,date
5631,ヒカリ電機工業,井口　晃,福岡県直方市神正町６－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,929,,700,0,700,C,1900,,623,0,623,,,,,,,,,,,,,,,,,,,,,,,,,○,3278,,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1071,,631,0,631,,,,,,,○,790,,700,0,700,,,,,,,20211101
5632,備商（株）,上野　雅史,岡山県岡山市南区福成２－１９－６,7260001005577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,310,,923,0,923,C,307,,932,0,932,,,,,,,,,,,,,,,,,,,,,,,,,○,1528,,866,0,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,203,,994,575,1569,,,,,,,,,,,,,,,,,,,20211101
5633,（株）日立国際電気,佐久間　嘉一郎,東京都港区西新橋２－１５－１２,2010001098064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,143,,1086,0,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,15,,1426,1402,2828,,,,,,,,,,,,,20211101
5634,（株）日立産機システム,竹内　康浩,東京都千代田区神田練塀町３,7010001090826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,5,,1464,0,1464,C,13,,1342,0,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,233,,1374,0,1374,○,310,,1115,0,1115,○,116,,1419,0,1419,,,,,,,20211101
5635,（株）日立システムズネットワークス,新村　篤,東京都品川区大崎１－２－２,5010801017419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,458,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,294,,1161,0,1161,,,,,,,,,,,,,20211101
5636,（株）日立ハイテクソリューションズ,三浦　英俊,東京都港区虎ノ門１－１７－１　虎ノ門ヒルズ　ビジネスタワー,3010401035434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,137,,1095,0,1095,C,296,,943,0,943,,,,,,,,,,,,,,,,,,,,,,,,,○,1133,,1024,0,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,351,,1010,0,1010,○,420,,889,0,889,○,277,,992,0,992,,,,,,,20211101
5637,（株）日立プラントメカニクス,中尾　剛,東京都豊島区東池袋３－１－１,2250001009781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1096,,602,0,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,398,,931,0,931,,,,,,,,,,,,,,,,,,,20211101
5638,（有）日野電気,日野　克彦,福岡県北九州市門司区旧門司１－１２－１３,7290802009831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,672,,784,0,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3081,,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,776,,708,0,708,,,,,,,20211101
5639,ヒビノスペーステック（株）,小林　瑞夫,東京都港区海岸２－７－７０,5010401025103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,660,,787,0,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,127,,1007,848,1855,,,,,,,,,,,,,20211101
5640,（株）平井電業社,平井　博雄,福岡県福岡市早良区有田１－３４－６,8290001005615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,248,,958,0,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211101
5641,（株）平岩熱学,竹之下　主税,鹿児島県出水市知識町３５７－２,3340001011819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,216,,979,0,979,C,214,,1012,0,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,793,,717,0,717,,,,,,,,,,,,,,,,,,,20211101
5642,平尾電気（株）,平尾　康二,福岡県北九州市八幡東区前田２－２－１６,9290801009384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,637,,794,0,794,C,1688,,672,0,672,,,,,,,,,,,,,,,,,,,,,,,,,○,2357,,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,707,,746,0,746,,,,,,,20211101
5643,（有）平原電気,平原　康信,宮崎県宮崎市大字柏原１７８,6350002007928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,762,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211101
5644,福江電設（株）,浦　富藏,長崎県五島市吉田町２５３２－１２,6310001011562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,609,,801,0,801,C,631,,827,0,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,791,,690,0,690,○,734,,729,0,729,,,,,,,20211101
