,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
42,,,,,,,,1744,A,5,1903,3647,,1111,○,69,781,1892,,1506,○,22,1506,0,,1418,C,414,0,1418,,1559,○,2,1564,3123,吉弘　英光,,1639,B,33,1197,2836,,,,,,,20211201,,,,,,,,918,C,364,0,918,東京都文京区後楽１－７－２７　後楽鹿島ビル　８Ｆ,1010001001805,鹿島道路（株）,,,,,,,,1157,○,143,0,1157,,1156,○,272,0,1156,,1485,○,9,1384,2869,,1034,○,238,0,1034,,,,,,,,1209,○,93,0,1209,,1378,○,329,0,1378,,1111,○,64,0,1111,,,,,,,,,,,,,,1249,○,70,0,1249
43,,,,,,,,1320,B,8,1134,2454,,984,○,200,0,984,,1338,○,55,1338,0,,1135,C,64,1062,2197,,1168,○,56,0,1168,加藤　徹,,1509,B,10,1574,3083,,,,,,,20211201,,881,○,143,0,881,,,,,,,愛知県海部郡蟹江町大字蟹江新田字下市場１９－１,1180001096804,（株）加藤建設,,1194,○,73,0,1194,,895,○,230,0,895,,,,,,,,1305,○,38,1281,2586,,,,,,,,1004,○,105,0,1004,,1121,○,111,0,1121,,1194,○,362,0,1194,,,,,,,,,,,,,,,,,,,,,,,,
44,,926,C,306,0,926,,952,B,47,1230,2182,,1040,○,174,0,1040,,1205,○,96,1205,0,,1399,B,50,1185,2584,,904,○,172,0,904,株木　康吉,,1387,B,20,1564,2951,,,,,,,20211201,,1130,○,17,1013,2143,,,,,,,茨城県水戸市吉沢町３１１－１,7050001004071,株木建設（株）,,1093,○,101,0,1093,,837,○,269,0,837,,,,,,,,1189,○,53,1288,2477,,,,,,,,1175,○,55,0,1175,,1006,○,152,0,1006,,1093,○,393,0,1093,,888,○,159,0,888,,,,,,,,,,,,,,1204,○,78,0,1204
45,,1618,B,138,0,1618,,1553,A,18,1574,3127,,,,,,,,,,,,,,1260,C,479,0,1260,,,,,,,仲摩　俊男,,1692,B,37,1096,2788,,1721,○,25,957,2678,20211201,,,,,,,,1991,A,3,1726,3717,東京都港区芝浦４－８－３３,9010401006818,（株）関電工,,,,,,,,,,,,,,1131,○,132,760,1891,,1654,○,525,0,1654,,1056,○,231,0,1056,,,,,,,,,,,,,,,,,,,,,,,,,,1887,○,6,997,2884,,,,,,,,,,,,
46,,1213,C,64,0,1213,,1147,B,349,0,1147,,1223,○,128,0,1223,,1223,○,85,1223,0,,1720,B,9,1225,2945,,1062,○,76,0,1062,北野　貴裕,,1480,B,36,1313,2793,,,,,,,20211201,,,,,,,,1161,C,163,0,1161,長野県長野市県町５２４,7100001000742,北野建設（株）,,1223,○,8,941,2164,,1078,○,156,0,1078,,,,,,,,1359,○,202,756,2115,,963,○,273,0,963,,1296,○,33,0,1296,,1264,○,40,726,1990,,1181,○,368,0,1181,,1223,○,38,0,1223,,1072,○,211,0,1072,,,,,,,,1296,○,58,0,1296
47,,901,C,349,0,901,,1304,A,22,1517,2821,,1062,○,162,0,1062,,1266,○,73,1266,0,,1403,B,35,1284,2687,,1141,○,64,0,1141,桑原　勝良,,1401,B,25,1502,2903,,,,,,,20211201,,901,○,133,0,901,,,,,,,滋賀県高島市安曇川町西万木９２６,4160001012347,（株）桑原組,,1167,○,80,0,1167,,,,,,,,1025,○,331,0,1025,,1167,○,67,1266,2433,,,,,,,,1152,○,61,0,1152,,1097,○,118,0,1097,,1167,○,374,0,1167,,1062,○,69,0,1062,,,,,,,,,,,,,,1152,○,95,0,1152
48,,,,,,,,1120,B,353,0,1120,,1273,○,123,0,1273,,1443,○,30,1443,0,,1455,B,8,1562,3017,,1081,○,72,0,1081,半田　真一,,1554,B,48,1185,2739,,,,,,,20211201,,851,○,160,0,851,,,,,,,広島県広島市東区上大須賀町１－１,4240001003271,広成建設（株）,,,,,,,,,,,,,,1096,○,295,0,1096,,1440,○,656,0,1440,,867,○,347,0,867,,1149,○,62,0,1149,,1297,○,79,0,1297,,1358,○,334,0,1358,,,,,,,,,,,,,,,,,,,,1149,○,98,0,1149
49,,,,,,,,,,,,,,,,,,,,1003,○,252,1003,0,,,,,,,,,,,,,絹川　雅則,,1226,B,41,1534,2760,,,,,,,20211201,,,,,,,,,,,,,京都府京都市下京区五条通西洞院西入小柳町５１８番地,2130001017235,公成建設（株）,,,,,,,,,,,,,,,,,,,,1003,○,442,762,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,853,B,248,731,1584,,979,○,201,0,979,,1126,○,133,1126,0,,979,C,704,0,979,,853,○,248,0,853,林　伊佐雄,,1299,B,28,1564,2863,,,,,,,20211201,,780,○,213,0,780,,,,,,,神奈川県厚木市中町２―６―１０,3021001020759,国土開発工業（株）,,1032,○,134,0,1032,,803,○,300,0,803,,,,,,,,1118,○,54,1357,2475,,,,,,,,,,,,,,979,○,171,0,979,,1032,○,183,758,1790,,979,○,97,0,979,,,,,,,,,,,,,,979,○,183,0,979
51,,1062,C,150,0,1062,,1431,A,17,1707,3138,,1181,○,135,0,1181,,1354,○,49,1354,0,,1675,B,29,1041,2716,,1211,○,17,1068,2279,松尾　哲吾,,1510,B,4,1636,3146,,911,○,354,0,911,20211201,,1009,○,92,0,1009,,991,C,279,0,991,佐賀県佐賀市多布施１－４－２７,6300001000905,松尾建設（株）,,1229,○,68,0,1229,,911,○,217,0,911,,911,○,415,0,911,,1291,○,33,1329,2620,,936,○,288,0,936,,1264,○,40,0,1264,,1381,○,22,1402,2783,,1273,○,349,0,1273,,1181,○,44,0,1181,,,,,,,,,,,,,,1397,○,37,0,1397
52,,1175,C,81,0,1175,,1058,B,367,0,1058,,1177,○,34,1252,2429,,1254,○,74,1254,0,-06,1703,B,特,1535,3238,,1037,○,83,0,1037,村本　吉弘,,1561,B,5,1579,3140,,,,,,,20211201,,1008,○,93,0,1008,,1020,C,254,0,1020,奈良県北葛城郡広陵町大字平尾１１－１,1150001014512,村本建設（株）,,1254,○,62,0,1254,,968,○,185,0,968,,,,,,,,1254,○,84,1117,2371,,,,,,,,1297,○,32,0,1297,,1177,○,96,0,1177,,1254,○,77,790,2044,,1177,○,45,0,1177,,1020,○,246,0,1020,,,,,,,,1297,○,4,1025,2322
53,,,,,,,,1278,B,334,0,1278,,1339,○,117,0,1339,,1533,○,18,1533,0,-05,1632,B,特,1650,3282,,1263,○,48,0,1263,渡邉　清,-06,1785,B,特,1528,3313,,,,,,,20211201,,1043,○,90,0,1043,,,,,,,愛知県名古屋市中村区名駅１－１－４　ＪＲセントラルタワーズ３４階,1180001027354,名工建設（株）,,1363,○,45,0,1363,,1260,○,132,0,1260,,,,,,,,1572,○,22,1127,2699,,1198,○,202,0,1198,,1321,○,29,0,1321,,1372,○,72,0,1372,,1534,○,288,0,1534,,1235,○,35,0,1235,,,,,,,,,,,,,,1395,○,38,0,1395
54,,1055,C,161,0,1055,,893,B,456,0,893,,1114,○,149,0,1114,,1188,○,106,1188,0,,1485,C,390,0,1485,,893,○,191,0,893,吉田　裕司,,1493,B,1,1704,3197,,,,,,,20211201,,893,○,139,0,893,,937,C,342,0,937,大阪府大阪市中央区道修町４－５－１７,4120001077567,（株）森組,,1188,○,74,0,1188,,,,,,,,,,,,,,1188,○,121,1073,2261,,970,○,262,0,970,,1188,○,52,0,1188,,1114,○,42,842,1956,,1188,○,40,1019,2207,,1114,○,63,0,1114,,937,○,293,0,937,,,,,,,,1188,○,79,0,1188
55,,986,C,223,0,986,,782,B,604,0,782,,977,○,202,0,977,,1102,○,149,1102,0,,1389,B,30,1325,2714,,782,○,348,0,782,小林　宗二,,1425,B,16,1590,3015,,,,,,,20211201,,768,○,233,0,768,,,,,,,大阪府大阪市中央区南本町２－６－１２,7120001106637,（株）森本組,,1102,○,98,0,1102,,780,○,329,0,780,,,,,,,,1102,○,833,0,1102,,,,,,,,1083,○,76,0,1083,,1008,○,149,0,1008,,1102,○,178,695,1797,,977,○,99,0,977,,,,,,,,,,,,,,,,,,
56,,,,,,,,940,B,413,0,940,,1300,○,120,0,1300,,1340,○,53,1340,0,,,,,,,,940,○,138,0,940,和田　康夫,,1641,B,46,1107,2748,,,,,,,20211201,,940,○,112,0,940,,,,,,,東京都中央区東日本橋３－１０－６,7010001053304,日特建設（株）,,1506,○,2,882,2388,,1003,○,172,0,1003,,,,,,,,1514,○,10,1351,2865,,1056,○,232,0,1056,,,,,,,,1300,○,78,0,1300,,1631,○,2,1518,3149,,1529,○,19,0,1529,,,,,,,,1088,○,5,840,1928,,,,,,
57,,1287,C,26,0,1287,,1008,B,386,0,1008,,1190,○,132,0,1190,-01,1335,○,55,1335,0,-08,1775,B,特,1429,3204,,972,○,116,0,972,朝倉　健夫,-03,1693,B,特,1664,3357,,,,,,,20211201,,1006,○,94,0,1006,,1117,C,186,0,1117,東京都港区赤坂４－９－９,3010401022812,日本国土開発（株）,,1335,○,49,0,1335,,983,○,181,0,983,,1154,○,273,0,1154,,1473,○,117,801,2274,,,,,,,,,,,,,,1237,○,30,1032,2269,,1335,○,84,696,2031,,1190,○,42,0,1190,,,,,,,,971,○,38,0,971,,1355,○,45,0,1355
58,,,,,,,,918,B,436,0,918,,,,,,,,1095,○,157,1095,0,,1401,C,27,876,2277,,911,○,168,0,911,立花　充,,1380,B,9,1715,3095,,,,,,,20211201,,855,○,156,0,855,,,,,,,兵庫県姫路市北条１－９２,4140001058111,（株）ノバック,,1095,○,100,0,1095,,965,○,187,0,965,,,,,,,,1095,○,380,757,1852,,,,,,,,,,,,,,1011,○,145,0,1011,,1095,○,138,808,1903,,955,○,109,0,955,,,,,,,,,,,,,,1092,○,122,0,1092
59,,,,,,,,1059,B,366,0,1059,,1035,○,177,0,1035,,1181,○,108,1181,0,,1510,B,58,1014,2524,,1006,○,96,0,1006,前田　祐治,,1541,B,7,1581,3122,,1035,○,294,0,1035,20211201,,1297,○,11,1008,2305,,,,,,,東京都港区芝２－３－８,3010401031409,りんかい日産建設（株）,,,,,,,,934,○,205,0,934,,1035,○,325,0,1035,,1256,○,195,872,2128,,,,,,,,1153,○,60,0,1153,,1080,○,123,0,1080,,1181,○,369,0,1181,,,,,,,,,,,,,,,,,,,,1153,○,93,0,1153
60,,1063,C,149,0,1063,,1158,B,14,1233,2391,,1040,○,175,0,1040,,1222,○,87,1222,0,,1442,B,3,1665,3107,,1058,○,77,0,1058,土屋　三幸,,1394,B,24,1518,2912,,915,○,351,0,915,20211201,,846,○,164,0,846,,932,C,346,0,932,群馬県前橋市元総社町１－１－７,9070001001420,佐田建設（株）,,1130,○,91,0,1130,,861,○,96,748,1609,,915,○,410,0,915,,1255,○,60,1193,2448,,,,,,,,1140,○,66,0,1140,,1051,○,131,0,1051,,1219,○,10,1238,2457,,1040,○,75,0,1040,,,,,,,,,,,,,,1215,○,76,0,1215
61,,,,,,,,,,,,,,1736,○,2,1898,3634,,1695,○,2,1695,0,,,,,,,,,,,,,大下　元,,1693,B,49,1040,2733,,,,,,,20211201,,,,,,,,,,,,,神奈川県横浜市鶴見区末広町２－１,8010001008843,ＪＦＥエンジニアリング（株）,,,,,,,,,,,,,,1880,○,9,1118,2998,,1658,○,521,0,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,1032,B,70,1025,2057,,943,○,220,0,943,,1116,○,139,1116,0,,1251,B,45,1350,2601,,946,○,135,0,946,鈴木　康仁,,1267,B,40,1510,2777,,,,,,,20211201,,1003,○,32,842,1845,,,,,,,愛知県名古屋市中区丸の内１－９－７,9180301011100,鈴中工業（株）,,1034,○,131,0,1034,,823,○,278,0,823,,,,,,,,1034,○,369,827,1861,,,,,,,,,,,,,,964,○,183,0,964,,1034,○,427,0,1034,,,,,,,,,,,,,,,,,,,,,,,,
63,,1231,C,50,0,1231,,934,B,174,793,1727,,1134,○,146,0,1134,,1200,○,99,1200,0,,1586,B,49,998,2584,,,,,,,佐藤　誠,-07,1544,B,特,1742,3286,,,,,,,20211201,,,,,,,,1129,C,177,0,1129,埼玉県所沢市くすのき台１－１１－１,3013301006249,西武建設（株）,,,,,,,,,,,,,,,,,,,,1374,○,693,0,1374,,,,,,,,,,,,,,1274,○,87,0,1274,,1329,○,55,798,2127,,1134,○,58,0,1134,,,,,,,,,,,,,,1448,○,34,0,1448
64,,891,C,364,0,891,,861,B,490,0,861,,802,○,373,0,802,,939,○,349,939,0,,1141,B,48,1445,2586,,834,○,274,0,834,中川　将人,,1239,B,39,1545,2784,,,,,,,20211201,,,,,,,,889,C,46,723,1612,京都府京都市下京区中堂寺坊城町３５－２,4130001011392,（株）第一土木,,1032,○,135,0,1032,,,,,,,,,,,,,,1032,○,339,877,1909,,,,,,,,990,○,114,0,990,,970,○,181,0,970,,1041,○,423,0,1041,,802,○,277,0,802,,819,○,427,0,819,,,,,,,,990,○,172,0,990
65,,930,C,296,0,930,,1311,A,28,1375,2686,,1009,○,190,0,1009,,1127,○,131,1127,0,,1359,C,439,0,1359,,1127,○,19,1080,2207,小西　啓太,,1375,B,23,1553,2928,,1009,○,304,0,1009,20211201,,1204,○,66,0,1204,,847,C,481,0,847,高知県高知市仁井田１６２５－２,6490001003781,大旺新洋（株）,,1127,○,14,797,1924,,847,○,257,0,847,,1009,○,340,0,1009,,1127,○,59,1324,2451,,873,○,338,0,873,,1102,○,72,0,1102,,1059,○,127,0,1059,,1138,○,15,1288,2426,,,,,,,,847,○,381,0,847,,,,,,,,1161,○,91,0,1161
66,,1214,C,62,0,1214,,1092,B,358,0,1092,,1144,○,143,0,1144,,1281,○,69,1281,0,-04,1645,B,特,1647,3292,,1042,○,82,0,1042,馬場　義雄,-05,1669,B,特,1664,3333,,1025,○,299,0,1025,20211201,,917,○,124,0,917,,1020,C,253,0,1020,岐阜県岐阜市宇佐南１－３－１１,6200001003034,大日本土木（株）,,1281,○,10,756,2037,,1231,○,133,0,1231,,1025,○,332,0,1025,,1281,○,91,1071,2352,,917,○,303,0,917,,1267,○,39,0,1267,,1362,○,20,1540,2902,,1281,○,348,0,1281,,1144,○,54,0,1144,,1020,○,245,0,1020,,,,,,,,1267,○,66,0,1267
67,,,,,,,,872,B,478,0,872,,989,○,196,0,989,,1395,○,38,1395,0,-07,1657,B,特,1554,3211,,,,,,,大隅　健一,-01,1677,B,特,1762,3439,,,,,,,20211201,,872,○,147,0,872,,994,C,274,0,994,東京都中央区新川１－２４－４,3010001034869,大豊建設（株）,,1258,○,59,0,1258,,872,○,241,0,872,,,,,,,,1371,○,695,0,1371,,,,,,,,1241,○,46,0,1241,,1238,○,89,0,1238,,1258,○,72,805,2063,,989,○,90,0,989,,,,,,,,,,,,,,,,,,
68,,972,C,233,0,972,,939,B,416,0,939,,,,,,,,1096,○,155,1096,0,,1585,C,349,0,1585,,935,○,146,0,935,佐藤　俊也,,1266,B,51,1464,2730,,,,,,,20211201,,,,,,,,945,C,333,0,945,東京都江東区亀戸１－３９－７,7010601004722,多田建設（株）,,1096,○,99,0,1096,,926,○,208,0,926,,,,,,,,1096,○,838,0,1096,,,,,,,,,,,,,,1096,○,119,0,1096,,1045,○,419,0,1045,,,,,,,,,,,,,,,,,,,,,,,,
69,,980,C,225,0,980,,1235,B,15,1154,2389,,1120,○,148,0,1120,,,,,,,,1628,B,13,1237,2865,,1143,○,63,0,1143,土屋　智義,,1461,B,22,1469,2930,,,,,,,20211201,,,,,,,,970,C,296,0,970,岐阜県大垣市神田町２－５５,2200001013986,ＴＳＵＣＨＩＹＡ（株）,,1191,○,17,689,1880,,932,○,206,0,932,,,,,,,,1191,○,775,0,1191,,,,,,,,1245,○,45,0,1245,,1120,○,112,0,1120,,1191,○,364,0,1191,,1120,○,60,0,1120,,970,○,270,0,970,,,,,,,,1245,○,71,0,1245
70,,1135,C,91,0,1135,,1117,B,354,0,1117,,1175,○,137,0,1175,,1372,○,44,1372,0,-02,1720,B,特,1640,3360,,1116,○,68,0,1116,武澤　恭司,-04,1828,B,特,1507,3335,,,,,,,20211201,,1563,○,2,1300,2863,,1159,C,165,0,1159,東京都千代田区神田神保町１－１０５,9120001077496,東洋建設（株）,,1536,○,1,979,2515,,1109,○,151,0,1109,,1366,○,223,0,1366,,1535,○,41,1026,2561,,1115,○,218,0,1115,,1312,○,30,0,1312,,1478,○,64,0,1478,,1445,○,317,0,1445,,1117,○,62,0,1117,,1083,○,203,0,1083,,,,,,,,1312,○,5,845,2157
71,,966,C,237,0,966,,1037,B,376,0,1037,,924,○,241,0,924,,1091,○,160,1091,0,,1417,B,11,1485,2902,,985,○,107,0,985,徳倉　正晴,,1365,B,35,1449,2814,,910,○,356,0,910,20211201,,1056,○,26,897,1953,,831,C,510,0,831,愛知県名古屋市中区錦３－１３－５,5180001038835,徳倉建設（株）,,1091,○,18,699,1790,,816,○,284,0,816,,910,○,419,0,910,,1091,○,48,1421,2512,,831,○,388,0,831,,1097,○,73,0,1097,,1011,○,146,0,1011,,1091,○,396,0,1091,,924,○,131,0,924,,831,○,405,0,831,,,,,,,,1097,○,119,0,1097
72,,1031,C,188,0,1031,,848,B,505,0,848,,1043,○,170,0,1043,,1239,○,81,1239,0,,1511,B,7,1526,3037,,848,○,253,0,848,烏田　克彦,-02,1671,B,特,1695,3366,,1089,○,272,0,1089,20211201,,1385,○,4,1385,2770,,893,C,395,0,893,東京都目黒区下目黒２－２３－１８,6290801012011,若築建設（株）,,1239,○,4,1087,2326,,890,○,236,0,890,,1229,○,248,0,1229,,1239,○,760,0,1239,,,,,,,,1173,○,57,0,1173,,1291,○,80,0,1291,,1239,○,79,801,2040,,1003,○,84,0,1003,,893,○,325,0,893,,,,,,,,1173,○,85,0,1173
73,,,,,,,,932,B,424,0,932,,,,,,,-01,1373,○,43,1373,0,,1658,C,323,0,1658,,,,,,,高柳　充広,,1514,B,14,1529,3043,,,,,,,20211201,,,,,,,,,,,,,愛知県名古屋市東区葵３－１９－７,6180001018506,矢作建設工業（株）,,,,,,,,,,,,,,,,,,,,1325,○,726,0,1325,,,,,,,,,,,,,,,,,,,,1416,○,320,0,1416,,,,,,,,,,,,,,,,,,,,,,,,
74,,1014,C,198,0,1014,,1093,B,20,1261,2354,,948,○,65,984,1932,,1165,○,113,1165,0,,1314,C,455,0,1314,,984,○,28,898,1882,吉川　昌利,,1275,B,32,1569,2844,,,,,,,20211201,,856,○,155,0,856,,,,,,,長野県飯田市松尾町２－２５,8100001022835,吉川建設（株）,,1048,○,121,0,1048,,839,○,266,0,839,,,,,,,,1126,○,72,1275,2401,,969,○,263,0,969,,1050,○,85,0,1050,,979,○,172,0,979,,1111,○,80,927,2038,,948,○,114,0,948,,,,,,,,,,,,,,1133,○,105,0,1133
75,,773,C,664,0,773,,973,B,119,876,1849,,857,○,301,0,857,,1050,○,194,1050,0,,1098,C,590,0,1098,,849,○,251,0,849,壺阪　博昭,,1327,B,30,1529,2856,,857,○,393,0,857,20211201,,1125,○,20,926,2051,,773,C,608,0,773,兵庫県姫路市広畑区正門通３－６－２,2140001062214,（株）吉田組,,1050,○,119,0,1050,,773,○,339,0,773,,857,○,471,0,857,,1050,○,213,1047,2097,,773,○,510,0,773,,939,○,135,0,939,,979,○,170,0,979,,1050,○,414,0,1050,,773,○,327,0,773,,773,○,493,0,773,,,,,,,,939,○,13,807,1746
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,津嶋　劍星,,961,C,1238,0,961,,,,,,,20211201,,,,,,,,,,,,,富山県高岡市西藤平蔵５８１,2230001010477,（株）アーキジオ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,○,170,879,1826,,,,,,,,,,,,,,726,○,25,690,1416,,,,,,
77,,,,,,,,,,,,,,,,,,,,686,○,761,686,0,,621,C,1628,0,621,,,,,,,水口　里美,,775,C,1020,540,1315,,,,,,,20211201,,,,,,,,,,,,,鳥取県鳥取市西品治１７３－２,4270001002980,（株）アース,,,,,,,,,,,,,,,,,,,,686,○,679,707,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,○,754,0,614
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,島谷　経夫,-01,568,C,2287,0,568,,,,,,,20211201,-01,557,○,582,0,557,,,,,,,広島県広島市安佐北区亀山５－３８－３,4240001018179,（株）アース開発,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,726,C,846,0,726,,885,B,464,0,885,,820,○,354,0,820,,903,○,405,903,0,,833,C,313,842,1675,,834,○,275,0,834,近藤　隆智,,1049,C,300,1042,2091,,730,○,556,0,730,20211201,,735,○,299,0,735,,,,,,,静岡県静岡市葵区山崎２－１７－１６,5080001004979,（株）アースシフト,,903,○,247,0,903,,720,○,456,0,720,,730,○,660,0,730,,904,○,1030,0,904,,723,○,658,0,723,,745,○,322,0,745,,856,○,318,0,856,,938,○,498,0,938,,820,○,251,0,820,,,,,,,,,,,,,,820,○,432,0,820
80,,696,C,975,0,696,,675,B,955,0,675,,,,,,,,,,,,,,791,C,1187,0,791,,651,○,668,0,651,松山　広志,,778,C,946,660,1438,,,,,,,20211201,,,,,,,,,,,,,山口県山陽小野田市大字西高泊６３１－１１,9250001004256,（株）アーステクノ,,,,,,,,,,,,,,,,,,,,704,○,1879,0,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,○,649,0,707
81,,,,,,,,716,B,804,0,716,,,,,,,,,,,,,,,,,,,,,,,,,外谷　正人,,788,C,1744,0,788,,,,,,,20211201,,,,,,,,,,,,,神奈川県伊勢原市小稲葉７９０,7021001020929,（株）アースロック,,,,,,,,684,○,528,0,684,,,,,,,,694,○,1916,0,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,975,C,709,0,975,,,,,,,金丸　政計,,1140,C,353,880,2020,,,,,,,20211201,,,,,,,,,,,,,岡山県岡山市南区大福９０８－３,2260001015382,（株）アートコーポレーション,,,,,,,,,,,,,,,,,,,,902,○,472,821,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,田邉　美雪,,729,C,1976,0,729,,,,,,,20211201,,,,,,,,,,,,,神奈川県厚木市田村町１０－８,9021001024003,（株）アールズ環境ソリューションズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,1119,C,108,0,1119,,,,,,,,,,,,,,,,,,,,1361,C,438,0,1361,,,,,,,井手　博,,1387,C,984,0,1387,,1266,○,219,0,1266,20211201,,,,,,,,1157,C,166,0,1157,東京都江東区豊洲３－１－１　豊洲ＩＨＩビル,4010601031604,（株）ＩＨＩ,,,,,,,,,,,,,,1834,○,144,0,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,○,182,0,1157,,,,,,,,,,,,
85,,,,,,,,,,,,,,1263,○,24,1540,2803,,1431,○,32,1431,0,,,,,,,,,,,,,森内　昭,,1202,C,83,1313,2515,,1279,○,69,896,2175,20211201,,,,,,,,840,C,493,0,840,東京都江東区東陽７－１－１,5010601000905,（株）ＩＨＩインフラ建設,,,,,,,,,,,,,,1395,○,6,1667,3062,,1176,○,26,1474,2650,,840,○,381,0,840,,,,,,,,1432,○,6,1814,3246,,,,,,,,,,,,,,840,○,391,0,840,,,,,,,,,,,,
86,-01,1043,C,178,0,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,村角　敬,-01,1107,C,1115,0,1107,,,,,,,20211201,,,,,,,-01,1148,C,170,0,1148,東京都江東区豊洲３－１－１,1010601026978,（株）ＩＨＩプラント,,,,,,,,,,,,,-01,1382,○,219,0,1382,,,,,,,-01,760,○,538,0,760,,,,,,,,,,,,,,,,,,,,,,,,,-01,1148,○,182,0,1148,,,,,,,,,,,,
87,,,,,,,,735,B,740,0,735,,839,○,315,0,839,,934,○,355,934,0,,,,,,,,735,○,448,0,735,山下　峰彦,,1120,C,279,1009,2129,,,,,,,20211201,,1000,○,97,0,1000,,,,,,,愛媛県今治市波止浜赤崎６－１１３,3500001011018,アイエン工業（株）,,934,○,213,0,934,,,,,,,,954,○,371,0,954,,934,○,980,0,934,,,,,,,,,,,,,,891,○,258,0,891,,934,○,505,0,934,,755,○,354,0,755,,,,,,,,,,,,,,,,,,
88,,,,,,,,1246,B,1,1285,2531,,,,,,,,1075,○,174,1075,0,,,,,,,,1037,○,31,634,1671,西山　周,,1114,C,1111,0,1114,,,,,,,20211201,,794,○,202,0,794,,,,,,,愛媛県松山市南江戸２－６６０－１,3500001001324,（株）愛亀,,,,,,,,,,,,,,,,,,,,1157,○,49,1334,2491,,780,○,494,0,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山本　幸一,,547,C,2300,0,547,,,,,,,20211201,,,,,,,,,,,,,長野県長野市真島町川合２０３６,6100001000033,アイケイマーキング（株）,,,,,,,,,,,,,,592,○,843,0,592,,559,○,2134,0,559,,544,○,1024,0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
